t,mq,mx,mt
0.1300000000000001,0.011427658799650684,0.003086956144997407,94.06141383104608
0.1320000000000001,0.014615929047037736,0.004041335698432903,95.64563352526972
0.1340000000000001,0.01807878276292015,0.005100588360600595,97.72102955584977
0.1360000000000001,0.021723490468802863,0.006242149386861881,100.17794324656475
0.1380000000000001,0.025447943505376044,0.007439798354131714,102.81776694406496
0.1400000000000001,0.029145161278766794,0.008664689688112523,105.4598762762293
0.1420000000000001,0.0326340168323827,0.009830557250090436,93.91289992371838
0.1440000000000001,0.03591276584751238,0.010976046682621842,68.53871917248912
0.1460000000000001,0.03894047917633798,0.012084755587193343,39.33173702712864
0.1480000000000001,0.04170842814551994,0.01314889009485574,21.920633805227293
0.1500000000000001,0.0442251809834379,0.014182474906368646,21.865860701667888
0.1520000000000001,0.04652035263379935,0.015176825808844475,22.087676131965093
0.1540000000000001,0.04861550495624298,0.016130014526133076,22.40698909538617
0.1560000000000001,0.05052922941025433,0.017041678376612822,22.40866759827889
0.1580000000000001,0.05227823884183968,0.017911927845712234,22.521456562850606
0.16000000000000011,0.05387768839702213,0.018741112336713432,22.77919039267372
0.16200000000000012,0.05527010391982531,0.019497365362883223,23.009085636868775
0.16400000000000012,0.05653735872430617,0.020213587574118737,23.15965283247797
0.16600000000000012,0.05769028519753542,0.02089030035962632,23.247527665292683
0.16800000000000012,0.058738717929533675,0.021528113252438048,23.274057022447423
0.17000000000000012,0.05969156186263646,0.022127701236338615,23.249767244704397
0.17200000000000013,0.06055685570495133,0.022689789726517032,23.1812772764995
0.17400000000000013,0.06134183315195163,0.023215142770628305,23.073690299399846
0.17600000000000013,0.06205298208010422,0.02370455371743435,22.932839613724592
0.17800000000000013,0.06269610164942918,0.02415883804372736,22.763791673738634
0.18000000000000013,0.06327635726570892,0.024578827998815177,22.57001966532664
0.18200000000000013,0.06376799724005207,0.024950033497301374,22.391416681044007
0.18400000000000014,0.06420433350828042,0.025288410319835076,22.194237390801714
0.18600000000000014,0.06458842779407363,0.025594539866824306,21.970757157682797
0.18800000000000014,0.06492295999844162,0.02586902894483989,21.731761403450644
0.19000000000000014,0.06521025483493322,0.026112513475730254,21.47587952854667
0.19200000000000014,0.06545231762510406,0.026325656609321207,21.201872200727067
0.19400000000000014,0.06565087239697752,0.026509146780930557,20.91367637501691
0.19600000000000015,0.0658073998354437,0.026663696106288787,20.629919714861835
0.19800000000000015,0.06592317419552093,0.026790039173010097,20.342804195487048
0.20000000000000015,0.06599929881422524,0.026888932210882066,20.165868905501423
0.20200000000000015,0.06608504954402222,0.02694621952608953,20.070667898918558
0.20400000000000015,0.06613278920151949,0.026977120732314685,19.987772479902326
0.20600000000000016,0.06614266276595421,0.026981867197412152,21.638476661164027
0.20800000000000016,0.06611470306435313,0.026960766983678375,23.51458584293481
0.21000000000000016,0.06604891994752475,0.026914176002346624,23.269472248012004
0.21200000000000016,0.0659452973756521,0.02684249662539896,22.984737848724304
0.21400000000000016,0.06580380990904214,0.026746185616625496,22.663644834002334
0.21600000000000016,0.06562443951172549,0.026625752964537817,22.306676502428527
0.21800000000000017,0.06540719101261194,0.026481759962417483,21.914886031495293
0.22000000000000017,0.06515210641312122,0.026314818116382737,21.49035594724196
0.22200000000000017,0.06491537724541109,0.026146417477491895,21.202155932581896
0.22400000000000017,0.06464192541606639,0.025955840121595696,20.911402487766207
0.22600000000000017,0.06433105616865727,0.02574327514281356,20.604709062318896
0.22800000000000017,0.06398220830131944,0.025508960779757783,20.28275173219074
0.23000000000000018,0.06359494563534823,0.02525318312744855,19.947884542359365
0.23200000000000018,0.06316895042065582,0.024976279810203884,19.60399255113637
0.23400000000000018,0.06270401757156148,0.024678643185582813,19.25305184869931
0.23600000000000018,0.06220004988798737,0.02436072349167222,18.89536746620382
0.23800000000000018,0.061657054259311075,0.024023032333198635,18.5325333665202
0.24000000000000019,0.061075138753440755,0.023666146736087145,18.166027604999545
0.2420000000000002,0.06058036263878765,0.023350191549631093,17.838394200139923
0.2440000000000002,0.06004609572939258,0.023015667535223033,17.501359820419125
0.2460000000000002,0.059472066959042766,0.02266275312608404,17.153846975522256
0.2480000000000002,0.05885815036309554,0.022291707374240383,16.799243238130416
0.25000000000000017,0.05820433920082223,0.021902850507281493,16.44030859694149
0.25200000000000017,0.05751073508699172,0.02149656509463034,16.08306812591522
0.25400000000000017,0.05677754156759261,0.02107330126787181,15.72620731412026
0.25600000000000017,0.05600505982424527,0.02063358389968377,15.369414788892737
0.2580000000000002,0.055193685864558514,0.020178021800309896,15.013804988435258
0.2600000000000002,0.05434390897482431,0.019707319489626025,14.660444593138028
0.2620000000000002,0.05362367465606492,0.019305066728224306,14.352212438763619
0.2640000000000002,0.05286535290120306,0.018888301404257738,14.016940437389456
0.2660000000000002,0.052069290350905864,0.01845704075684176,13.667493213515968
0.2680000000000002,0.05123591767608227,0.018011418783295152,13.308307212416995
0.2700000000000002,0.050365731103777456,0.01755167373392476,12.941798664787836
0.2720000000000002,0.04945928950966733,0.017078148972016236,12.569367119809415
0.2740000000000002,0.0485172151442832,0.016591300914486577,12.19201742357102
0.2760000000000002,0.04754019576824641,0.016091714043273173,11.8106271362025
0.2780000000000002,0.04652898773296621,0.015580124542518359,11.425957962362443
0.2800000000000002,0.04548441999721323,0.015057455545365675,11.038693581635977
0.2820000000000002,0.04459694857160226,0.014626468797826734,10.74883844530127
0.2840000000000002,0.0436771802188848,0.014184833375297731,10.43839187250718
0.2860000000000002,0.04272572740009343,0.013732383286061996,10.115943742810291
0.2880000000000002,0.04174327370957351,0.013269105314791781,9.787013842855496
0.2900000000000002,0.040730557724748775,0.012795129115204225,9.453872443411512
0.2920000000000002,0.03968837300491419,0.012310745496761177,9.117802177708572
0.2940000000000002,0.03861757219719494,0.01181644369675234,8.78041872052377
0.2960000000000002,0.03751907322911748,0.01131297355236792,8.45637428310028
0.2980000000000002,0.03639386711387082,0.010801448254132748,8.141679754383318
0.3000000000000002,0.03524302242922881,0.010283505674297894,7.8273249429265
0.3020000000000002,0.03426442008694291,0.009872508980316014,7.612880039027043
0.3040000000000002,0.03326181722847818,0.009454712799450924,7.365484493931285
0.3060000000000002,0.03223593191598355,0.009029597936193757,7.107313043164386
0.3080000000000002,0.031187558824807414,0.00859689344784622,6.84505433682366
0.3100000000000002,0.03011755339016287,0.008156611870523566,6.595780342859605
0.3120000000000002,0.02902683549190221,0.007709162552887373,6.365357139378236
0.3140000000000002,0.027916401109497807,0.007255568942257873,6.1351665417877435
0.3160000000000002,0.02678733908280648,0.006797869832734467,5.904064569680412
0.3180000000000002,0.025640853007929565,0.006339811911795953,5.672577511516043
0.32000000000000023,0.024478289686970807,0.005887751178437355,5.441244800066881
0.32200000000000023,0.023489157110536986,0.005532284267085419,5.324659307579514
0.32400000000000023,0.02248597277028858,0.005176554229833531,5.158107474507593
0.32600000000000023,0.02146950950322951,0.004820026268532393,4.980754244358781
0.32800000000000024,0.020440642919245616,0.004463089714607083,4.799383587651643
0.33000000000000024,0.019400355759802267,0.004107522695360686,4.616426528558067
0.33200000000000024,0.018349763344155126,0.00375680835221056,4.432928033642672
0.33400000000000024,0.01729015505867957,0.0034153683782424424,4.248551651210438
0.33600000000000024,0.016223054260903834,0.0030861257123861925,4.063824914367313
0.33800000000000024,0.015150304024839153,0.0027694471425577824,3.8919577857957823
0.34000000000000025,0.01407419187656117,0.002466301674691602,3.791234336134478
0.34200000000000025,0.013156365943912673,0.002217093581221601,3.8172402319646586
0.34400000000000025,0.012237665342262538,0.0019815358200964135,3.7636400322603794
0.34600000000000025,0.01131958451286652,0.0017604253989032788,3.7014869607111347
0.34800000000000025,0.010404069174975576,0.001561641085884401,3.6331201202603234
0.35000000000000026,0.009493713597031309,0.00140506828615428,3.5606235022833665
0.35200000000000026,0.008592087166694838,0.0012960972612546505,3.484909491686597
0.35400000000000026,0.007704274349935251,0.0012219535209370732,3.4082291396958526
0.35600000000000026,0.0068377838428041945,0.0011886139233257683,3.3303057193752172
0.35800000000000026,0.006004106023518804,0.001222563752641369,3.251006073908992
0.36000000000000026,0.005221377560485858,0.0013239531294622416,3.1700006930312563
0.36200000000000027,0.00459061221647956,0.0014463416074209127,3.4035263758157073
0.36400000000000027,0.004041347877188228,0.001620630153746158,3.3922513158668863
0.36600000000000027,0.003607281248520696,0.0018074179040993828,3.3782714859676
0.36800000000000027,0.0033296334938278877,0.002003442819058761,3.3764190458853376
0.3700000000000003,0.003244528760527925,0.002207503162801171,3.390005195596672
0.3720000000000003,0.003362506842378861,0.002419347936739422,3.400831315086014
0.3740000000000003,0.0036602485848553083,0.002639327251810195,3.3985174948812595
0.3760000000000003,0.004095429139207178,0.002868188886875746,3.374077968687259
0.3780000000000003,0.0046265267708899575,0.0031069206547430623,3.3277049461577137
0.3800000000000003,0.00522181439769323,0.003356616462100796,3.278952094943934
0.3820000000000003,0.005764038830773488,0.003447589271137234,3.3465095014612216
0.3840000000000003,0.006329382886455521,0.0035483377046538257,3.3853235670518482
0.3860000000000003,0.006907643862365028,0.0036580726006067432,3.410339406457207
0.3880000000000003,0.007491785990605315,0.003776226605546057,3.4292648029839388
0.3900000000000003,0.008076935071540678,0.0039025355123004472,3.444771967210515
0.3920000000000003,0.008659687550176855,0.004037055452146297,3.4566911233959474
0.3940000000000003,0.009237652444878335,0.004180140862529893,3.4684620229776404
0.3960000000000003,0.009809148456200819,0.0043323887394642,3.4799663528455955
0.3980000000000003,0.010373001906752909,0.004494558460290527,3.488688123685076
0.4000000000000003,0.01092841007995687,0.004667481993724798,3.494880551095711
0.4020000000000003,0.01141279151847229,0.004687812485855176,3.5498897301660626
0.4040000000000003,0.011887274554705441,0.004718033254520842,3.583458391837341
0.4060000000000003,0.012350532729222258,0.004757523108563345,3.609838732953095
0.4080000000000003,0.012801593175412627,0.004805766370683519,3.632990225833926
0.4100000000000003,0.013239782105946535,0.004862438368223118,3.651337956209096
0.4120000000000003,0.013664675410687213,0.0049274421377199775,3.665573251173681
0.4140000000000003,0.014076059878532788,0.0050009096059939395,3.6760891952740193
0.4160000000000003,0.014473903820049172,0.005083168195350557,3.6831648264487757
0.4180000000000003,0.014858335040151178,0.005174680256871495,3.687023280679174
0.4200000000000003,0.015229624421286787,0.005275970776367587,3.6878536675350544
0.4220000000000003,0.015544873256574013,0.005244897285325973,3.7728939098986354
0.4240000000000003,0.015846968340599447,0.005222784020927328,3.824643052829948
0.4260000000000003,0.01613569789903831,0.005208944710947092,3.8640208806945524
0.4280000000000003,0.016411042980028417,0.005202789401697167,3.8972187004667194
0.4300000000000003,0.016673172255979543,0.005203886198227917,3.9245925980691316
0.43200000000000033,0.016922435026664618,0.005212003313276098,3.946913415458362
0.43400000000000033,0.01715935583363994,0.005227122384041112,3.964660109417491
0.43600000000000033,0.017384631138417626,0.005249414830612353,3.978183528875201
0.43800000000000033,0.017599127746401204,0.005279186625488039,3.9882320372816102
0.44000000000000034,0.017803882530995123,0.0053168121827608635,3.996308399286312
0.44200000000000034,0.01790415894049315,0.00526170398315256,4.056677959233623
0.44400000000000034,0.017995597486433514,0.005213512087636227,4.094339747496225
0.44600000000000034,0.018077458713673552,0.005171400102897172,4.123870940710529
0.44800000000000034,0.018149195031189853,0.005134692150386466,4.149219155180829
0.45000000000000034,0.01821043749011283,0.005102920833404117,4.171508727464836
0.45200000000000035,0.01826097975760921,0.0050758489601507965,4.191576763564687
0.45400000000000035,0.01830076304437589,0.005053454732475674,4.207905434545291
0.45600000000000035,0.018329862661239222,0.005035879862726972,4.220802010236066
0.45800000000000035,0.018348476114873388,0.005023369059572031,4.23076929343565
0.46000000000000035,0.01835691000845439,0.00501624390139905,4.237068935578144
0.46200000000000035,0.018308810491774442,0.004942450307575578,4.283275780007046
0.46400000000000036,0.0182513752118706,0.004873604052075354,4.301186074358111
0.46600000000000036,0.018184612898051403,0.004808940347698865,4.3116135035582
0.46800000000000036,0.018108586644509594,0.004747796593489689,4.318730201449669
0.47000000000000036,0.01802342028937088,0.004689580240064173,4.323582186741265
0.47200000000000036,0.017929299894937044,0.004633776280933625,4.327014614208234
0.47400000000000037,0.017826473162240144,0.0045800509108648545,4.340121734568527
0.47600000000000037,0.017715247929055097,0.0045283694597295495,4.350158033676308
0.47800000000000037,0.017595988144887394,0.004479042170086559,4.356675707276556
0.48000000000000037,0.017469109763399507,0.004432703336618711,4.35954975558386
0.4820000000000004,0.017291790868234864,0.004352039735782,4.39169714150361
0.4840000000000004,0.01710739157516248,0.00427491347985359,4.402680878594005
0.4860000000000004,0.01691615982252265,0.004199992143495822,4.408492138236659
0.4880000000000004,0.016718338441135364,0.004126071571921132,4.412192725789581
0.4900000000000004,0.01651419540723948,0.004052274186737531,4.4155192888247665
0.4920000000000004,0.016304039948297124,0.003978133563921457,4.41628510229186
0.4940000000000004,0.016088231818721557,0.0039035946360196374,4.414099501557872
0.4960000000000004,0.015867191252759035,0.0038289828511746636,4.409037698808255
0.4980000000000004,0.015641408764115423,0.0037549848325830622,4.402595273928775
0.5000000000000003,0.015411452488982385,0.0036826587089682904,4.393112035025928
0.5020000000000003,0.015140542554909828,0.0035987810951611074,4.403856992507697
0.5040000000000003,0.014865852187496696,0.0035161391535569932,4.4015109884968515
0.5060000000000003,0.01458749565876888,0.003433748213396834,4.39519293061195
0.5080000000000003,0.01430559775717739,0.0033509295755122094,4.386464141652256
0.5100000000000003,0.014020327660675912,0.0032673138819545393,4.378080245717459
0.5120000000000003,0.013731925075954327,0.0031828445932716907,4.367695052230487
0.5140000000000003,0.013440721918865842,0.003097801701978339,4.355139269060129
0.5160000000000003,0.013147161559096676,0.0030128353090342827,4.3415573663372315
0.5180000000000003,0.012851817116055816,0.002929007068111436,4.328411417859816
0.5200000000000004,0.012555409908732336,0.002847854088633637,4.3131496134421345
0.5220000000000004,0.01223296854034586,0.002758303372307686,4.3119899703899245
0.5240000000000004,0.011909625722983134,0.002670123770701876,4.303626369760682
0.5260000000000004,0.01158532155002842,0.0025826655848375005,4.2953481008300525
0.5280000000000004,0.011260044342239489,0.002495523791515112,4.283841957899834
0.5300000000000004,0.010933875108096194,0.0024086006176648085,4.2701448527949495
0.5320000000000004,0.010607027614700133,0.002322171231147071,4.254553767186681
0.5340000000000004,0.010279887574347455,0.0022369697180433103,4.237193722663356
0.5360000000000004,0.00995305345319821,0.0021542869453698983,4.218771154444419
0.5380000000000004,0.009627381053350816,0.002076077053770997,4.198152594874602
0.5400000000000004,0.009304033664106237,0.0020050533377765126,4.175353948289336
0.5420000000000004,0.008971156144255442,0.001910014048897789,4.218933238943201
0.5440000000000004,0.008640255889703217,0.001818770083748925,4.222300181208346
0.5460000000000004,0.008311009736211917,0.0017305930126934183,4.211864982767893
0.5480000000000004,0.007983219079406356,0.0016451479457292278,4.194649824968573
0.5500000000000004,0.007656909142012214,0.0015625891767854954,4.1734694915847355
0.5520000000000004,0.007332413594588851,0.0014836627601459975,4.153157772125987
0.5540000000000004,0.0070104655574392055,0.00140980676621354,4.144161800717799
0.5560000000000004,0.006692304000868308,0.0013432116018567487,4.135651045204301
0.5580000000000004,0.006379801721102526,0.0012867607116435673,4.124999092553029
0.5600000000000004,0.006075618976723425,0.0012437074111642905,4.1218236757572955
0.5620000000000004,0.00572569610369908,0.001139395342109094,4.0767968056489945
0.5640000000000004,0.005382974992962632,0.0010432941778779705,4.083141328805616
0.5660000000000004,0.005046588139112792,0.0009551586877122508,4.091338753536286
0.5680000000000004,0.004716057141136175,0.0008747939615297203,4.097591352214343
0.5700000000000004,0.0043913737610444216,0.0008023455602247095,4.0996954785541915
0.5720000000000004,0.004073185412259519,0.0007385973395636491,4.09857750878684
0.5740000000000004,0.003763071613999741,0.0006851820570084526,4.096249612015957
0.5760000000000004,0.0034639396889494106,0.0006444483075944274,4.096083546129248
0.5780000000000004,0.0031805779015123977,0.0006188448737631246,4.093892069732134
0.5800000000000004,0.002920378871244015,0.0006101796196637771,4.088779680369381
0.5820000000000004,0.002647739001447732,0.0005238793518447337,4.114485269236522
0.5840000000000004,0.0023843016162189653,0.00044972076286453063,4.138888332121563
0.5860000000000004,0.0021307312708185155,0.00038832942517684287,4.157979663289314
0.5880000000000004,0.0018892501389216883,0.0003410998033340836,4.171196585872911
0.5900000000000004,0.0016648167982160466,0.0003135092543833533,4.181546801030195
0.5920000000000004,0.0014669116810522066,0.0003191707461628326,4.18738896955583
0.5940000000000004,0.0013117058342203161,0.00037607034278594036,4.248522623752357
0.5960000000000004,0.001222473275953277,0.0004652724107875382,4.249620834910602
0.5980000000000004,0.001223101188647315,0.0005719896386954792,4.249789074757247
0.6000000000000004,0.0013242522109417076,0.0006943751773052603,4.248005505995826
0.6020000000000004,0.0011525828819849901,0.0006662001963728196,4.304991834097971
0.6040000000000004,0.0010688820890919846,0.0006544520061893333,4.330329490701074
0.6060000000000004,0.0010808909255205837,0.0006584871421098012,4.348681953934377
0.6080000000000004,0.0011768937056671797,0.0006773448643893569,4.363853665513445
0.6100000000000004,0.0013339046593317746,0.000709956122648331,4.378276096202219
0.6120000000000004,0.001531310617740088,0.000755573853202823,4.392914783387523
0.6140000000000004,0.0017558773173372674,0.0008140312026448946,4.403929552180258
0.6160000000000004,0.0020005500112180523,0.0008855565539255062,4.412082601103
0.6180000000000004,0.0022621850063711956,0.0009704412893295172,4.416527428460416
0.6200000000000004,0.0025398881886235227,0.0010688839504488094,4.421880135608365
0.6220000000000004,0.0026427401108601056,0.001038201666649213,4.361548740503372
0.6240000000000004,0.002768865972296663,0.0010227095518975575,4.362899464642513
0.6260000000000004,0.0029139211886005964,0.00102100491440735,4.35094355494026
0.6280000000000004,0.0030749248673025095,0.001031335242290825,4.331916659739787
0.6300000000000004,0.0032503538850931425,0.0010520218867421374,4.314508332838186
0.6320000000000005,0.003439957638130514,0.0010821219686416455,4.300602453357246
0.6340000000000005,0.0036445103183801973,0.0011219601446745945,4.285141137025033
0.6360000000000005,0.0038655686124274952,0.0011727510575776688,4.303092433432819
0.6380000000000005,0.0041052474677126406,0.0012357980381045167,4.3158515997329525
0.6400000000000005,0.004366033794764051,0.0013120407730699577,4.325563860099056
0.6420000000000005,0.0043062022966642,0.0012770102826046752,4.332563811592478
0.6440000000000005,0.004276868741124233,0.0012555034569043976,4.348336569724116
0.6460000000000005,0.004273285454260058,0.0012466167188529328,4.364580113145131
0.6480000000000005,0.004291243854792978,0.0012487858835507012,4.379114646253722
0.6500000000000005,0.004327229663893499,0.0012601836420506702,4.391018896038195
0.6520000000000005,0.004378515946195785,0.0012799941592434995,4.399332719383629
0.6540000000000005,0.004443187583240252,0.0013091781955099273,4.404769218993447
0.6560000000000005,0.004520112462204829,0.0013497914980737892,4.409957484504071
0.6580000000000005,0.004608876464647914,0.0014036755211186865,4.412846136404319
0.6600000000000005,0.00470969588796598,0.0014718842372800182,4.411565538710678
0.6620000000000005,0.0047161943575303004,0.0014208697139973271,4.412596356393295
0.6640000000000005,0.004733643418126197,0.0013841661473711073,4.422043022305802
0.6660000000000005,0.004759854952874224,0.0013603462568560754,4.429460401246747
0.6680000000000005,0.004793151230562977,0.0013469947700091793,4.4338940252837125
0.6700000000000005,0.004832380406899155,0.0013414071168353602,4.434924496004157
0.6720000000000005,0.004876911050370313,0.0013421467556866632,4.436733763286865
0.6740000000000005,0.004926611100127359,0.001349987862304776,4.434768161713384
0.6760000000000005,0.004981816271338559,0.0013675920727920946,4.4322964749318094
0.6780000000000005,0.005043291166840654,0.001397869539511672,4.462680110070933
0.6800000000000005,0.0051121844965187095,0.001442467010719371,4.48825171015559
0.6820000000000005,0.005082660001012931,0.001383577437549323,4.511716582930469
0.6840000000000005,0.005062078545215858,0.0013392537887326526,4.519518122463334
0.6860000000000005,0.005048796587963351,0.0013079580967463138,4.5214788121750455
0.6880000000000005,0.005041577231325434,0.0012862702586323943,4.519073532647023
0.6900000000000005,0.0050396314543825985,0.0012703793303024047,4.513357733328979
0.6920000000000005,0.005042631674082115,0.001258202681090364,4.5046870419255916
0.6940000000000005,0.005050711888255761,0.001250135286359466,4.4923875902192245
0.6960000000000005,0.005064458451604752,0.0012492405574150319,4.476835352032249
0.6980000000000005,0.005084892201496248,0.0012601743395765184,4.458149552854935
0.7000000000000005,0.005113441116540283,0.0012856398258329184,4.436186989269923
0.7020000000000005,0.005047482442185684,0.0012288952972287013,4.463375231980573
0.7040000000000005,0.004990586575769712,0.0011868256398349325,4.461028017102586
0.7060000000000005,0.004941305427530972,0.001156986127225842,4.449408188836121
0.7080000000000005,0.0048985392442225245,0.0011339171939776073,4.432959408198195
0.7100000000000005,0.004861599617756146,0.0011134849791638957,4.416800368148191
0.7120000000000005,0.004830241873485664,0.0010939848596440704,4.397552603682464
0.7140000000000005,0.004804683668800617,0.0010756235495802435,4.3752049835248155
0.7160000000000005,0.004785613160941079,0.0010606759819147139,4.351410424222595
0.7180000000000005,0.004774186314565252,0.0010552396046479952,4.324984339819393
0.7200000000000005,0.004772011120941185,0.001066291911302297,4.295525704195275
0.7220000000000005,0.00467374243558207,0.0010159844273860757,4.29241098418704
0.7240000000000005,0.004586167339222674,0.0009820873370810237,4.2597746730325285
0.7260000000000005,0.004507986047778504,0.0009575573478752611,4.219396454219152
0.7280000000000005,0.004438209022432046,0.0009357205004300414,4.175892243920655
0.7300000000000005,0.004376248904972809,0.0009141254713721207,4.137694649285124
0.7320000000000005,0.004321976918721077,0.0008919453707659387,4.106643813335046
0.7340000000000005,0.00427576372260709,0.0008693735635268977,4.082410887769098
0.7360000000000005,0.0042385072731001006,0.0008471996873811979,4.059126397550571
0.7380000000000005,0.004211645249718972,0.0008270339625855261,4.034013913516808
0.7400000000000005,0.004197146914560844,0.0008260614931017155,4.006986574177016
0.7420000000000005,0.004085699037260139,0.000789199759994605,3.9804145672906475
0.7440000000000005,0.003989456883734496,0.0007739641555751342,3.9575654707217036
0.7460000000000006,0.0039078507472076855,0.0007614834235586866,3.930262330185381
0.7480000000000006,0.0038408947912764403,0.0007497799950322463,3.9008179593186907
0.7500000000000006,0.003789340299598108,0.0007380041775246821,3.8693811138405416
0.7520000000000006,0.003754774260844446,0.0007257620682476098,3.8361267529525547
0.7540000000000006,0.003739669922780631,0.0007133057009266383,3.801473430988631
0.7560000000000006,0.0037473711066566217,0.0007015446291993489,3.7720120223945126
0.7580000000000006,0.0037819879091270363,0.0006930208905460538,3.7426437028732673
0.7600000000000006,0.003848189267651288,0.0006950515689730143,3.713001542934716
0.7620000000000006,0.0036430497759602967,0.0006711207259554619,3.753379515207354
0.7640000000000006,0.003464775231512053,0.000655634895148072,3.761321492964144
0.7660000000000006,0.003310811126381506,0.0006428218607567195,3.825739644510692
0.7680000000000006,0.003178845687017463,0.0006303475698264384,3.8168013131594685
0.7700000000000006,0.003067136562024055,0.0006172861274130199,3.8040866578627153
0.7720000000000006,0.0029747709640030938,0.0006033212411167837,3.7915213132461245
0.7740000000000006,0.0029018703555151026,0.0005888891770547349,3.7768033888021573
0.7760000000000006,0.0028497232406148863,0.0005755401296981716,3.7612939549235125
0.7780000000000006,0.0028208116161736133,0.0005664231894003813,3.7441533076226268
